4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
9018,1779,473,151,58,26,12,6,3,1,0.6,0.4,0.3,0.2,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48880,11450,3338,1141,455,201,97,52,28.7,13.9,8.8,5.8,3.9,2.7,1.9,1.4,1,0.7,0.6,0.4,0.3,0.3,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0
99990,31590,10310,3812,1602,735,366,164.1,96,58.8,37.4,24.6,16.6,11.5,8.1,5.9,4.3,3.2,2.4,1.8,1.4,1.1,0.9,0.7,0.6,0.5,0.4,0.3,0.3,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1
5230,60560,22000,8875,3922,1878,963,431.9,253.5,155.6,99.2,65.3,44.2,30.7,21.7,15.7,11.5,8.6,6.5,5,3.8,3,2.4,1.9,1.5,1.2,1,0.8,0.7,0.6,0.5,0.4,0.3,0.3,0.2,0.2,0.2
11230,3353,37020,15810,7416,3677,1947,887.9,522.3,321.4,205.4,135.4,91.8,63.8,45.3,32.7,24.1,18,13.6,10.4,8.1,6.3,5,4,3.2,2.6,2.1,1.8,1.5,1.2,1,0.9,0.7,0.6,0.5,0.4,0.4
20810,6456,2373,25490,12380,6366,3457,1534,904.8,557.2,356.8,235.4,160,111.3,79.1,57.3,42.1,32.2,24.4,18.8,14.5,11.4,9,7.2,5.8,4.7,3.9,3.2,2.6,2.2,1.8,1.5,1.3,1.1,1,0.8,0.7
34810,10570,3903,1637,17310,9161,5069,2449.7,1447.7,893,572.7,378.4,257.6,179.4,127.7,92.5,68.2,52.2,39.6,30.4,23.6,18.5,14.7,11.8,9.5,7.7,6.3,5.2,4.3,3.6,3,2.5,2.1,1.8,1.6,1.3,1.2
53950,16530,6044,2527,1200,12390,6961,4109.1,2432.8,1503.3,965.6,638.9,435.5,303.7,216.4,157,115.8,78.5,59.6,45.8,35.6,28,22.2,17.8,14.3,11.7,9.6,7.9,6.5,5.4,4.6,3.9,3.3,2.8,2.4,2,1.8
73140,23880,8730,3602,1688,867,8647,5169,3066,1897.7,1220.9,809,552.2,385.5,275.1,199.8,147.5,111.7,84.9,65.3,50.8,40,31.7,25.4,20.5,16.7,13.7,11.3,9.4,7.8,6.6,5.5,4.7,4,3.4,2.9,2.5
97520,35760,13570,5617,2582,1301,715,7048.6,4184,2566.9,1654.1,1097.6,750.2,524.4,374.7,272.4,201.4,152.3,115.8,89.2,69.4,54.6,43.4,34.8,28.1,22.9,18.8,15.5,12.9,10.7,9,7.6,6.5,5.5,4.7,4,3.5
99990,46010,18460,7796,3645,1823,983,576.7,5409.1,3359.4,2168.1,1440.8,986.2,690.2,493.7,359.4,265.9,200.6,152.7,117.7,91.7,72.2,57.4,46,37.2,30.3,24.8,20.5,17,14.2,12,10.1,8.6,7.3,6.3,5.4,4.6
99990,58170,24900,10950,5174,2615.2,1411,770.1,463.6,4376.5,2824.6,1877,1248.8,899.2,643.2,468.2,346.4,257,195.7,150.9,117.6,92.7,73.7,59.2,47.8,39,32,26.4,22,18.3,15.4,13,11.1,9.4,8.1,7,6
99990,65170,30160,13830,6715.4,3407,1848,1021,614.7,385.7,3493.2,2324.7,1593.4,1116.6,799.7,582.8,431.7,321.7,245.2,189.2,147.5,116.3,92.5,74.3,60.1,49,40.3,33.3,27.7,23.1,19.4,16.4,14,11.9,10.2,8.8,7.6
99990,74180,36980,17690,8790,4543,2484,1332.5,802.2,503.4,327.9,2840.1,1949.3,1367.8,980.8,715.6,530.6,395,301.2,232.5,181.4,143.1,113.9,91.5,74.1,60.4,49.7,41.1,34.2,28.5,24,20.3,17.3,14.7,12.6,10.9,9.4
9045,66170,41280,20570,10540,5526,3041,1695.9,1021,640.6,417.4,279.8,2370.7,1663.6,1192.8,870.3,645.3,476.9,363.9,281.1,219.5,173.1,137.9,110.9,89.8,73.3,60.2,49.8,41.5,34.7,29.2,24.7,21,17.9,15.4,13.2,11.4
12770,74180,47940,24930,13010,7006,3888,2102.5,1265.8,794.3,517.5,346.9,239.4,1965.5,1411,1030.7,765.1,567.7,433.4,334.9,261.6,206.5,164.6,132.4,107.3,87.6,72,59.6,49.6,41.5,34.9,29.6,25.1,21.5,18.4,15.9,13.7
15990,7576,50760,27610,14790,8047,4522,2578.4,1552.3,974,634.6,425.4,293.6,207.1,1656.6,1210.1,898.3,667.4,509.7,394.2,308.1,243.3,194,156,126.5,103.3,85,70.3,58.6,49,41.3,34.9,29.7,25.4,21.8,18.8,16.2
18430,9369,45580,29510,16160,8924,5070,3113,1872.7,1183.2,770.9,516.8,356.6,251.5,181.2,1390.2,1033,776.1,593.1,458.8,358.8,283.5,226.1,182,147.6,120.6,99.2,82.1,68.4,57.3,48.3,40.9,34.8,29.7,25.5,22,19
20360,11280,6315,35900,19370,10620,6091,3729.2,2245.1,1408.8,917.8,615.3,424.6,299.5,215.8,158.1,1189.8,893.9,683.4,528.9,413.8,327.1,261,210.1,170.5,139.3,114.7,95,79.2,66.3,55.9,47.3,40.3,34.4,29.6,25.5,22
22200,13010,6838,35590,22030,12370,7163,4412.8,2656.7,1667,1086,728.1,502.4,354.4,255.3,187.1,139.4,1020.7,780.8,604.6,473.1,374.1,298.7,240.5,195.2,159.6,131.4,108.9,90.8,76,64.1,54.3,46.2,39.5,34,29.3,25.3
24950,14190,7461,3988,23590,13300,7754,5182.8,3120.3,1957.9,1275.5,855.1,590.1,416.2,299.9,219.8,163.7,122.7,885.2,685.7,536.9,424.7,339.2,273.2,221.9,181.4,149.4,123.9,103.3,86.5,73,61.8,52.7,45,38.7,33.4,28.9
27490,15280,8094,4364,22140,14540,8557,6056.7,3646.4,2288,1490.6,999.3,689.6,486.4,350.4,256.8,191.3,142.4,109.1,84.5,604.9,478.7,382.5,308.2,250.3,204.8,168.7,139.9,116.7,97.8,82.5,69.9,59.6,51,43.8,37.8,32.7
30680,16710,8840,4790,24250,15750,9370,6939.3,4177.7,2621.4,1707.8,1144.9,790.1,557.2,401.5,294.3,219.1,164.1,125.6,97.4,76.3,536.2,428.6,345.5,280.7,229.7,189.3,157,131,109.8,92.7,78.6,66.9,57.3,49.2,42.5,36.8
40200,20670,10590,5630,3143,15910,10840,7943,4782,3000.5,1954.8,1310.5,904.3,637.8,459.6,336.8,250.8,187.7,143.7,111.4,87.3,69.1,477.5,385.1,312.9,256.2,211.2,175.2,146.3,122.6,103.5,87.8,74.8,64,55,47.5,41.1
41750,22160,11470,6160,3468,17020,11560,9041.8,5443.6,3415.6,2225.3,1491.8,1029.5,726.1,523.1,383.4,285.5,213.4,163.4,126.7,99.2,78.6,62.8,426.9,347.1,284.2,234.4,194.5,162.4,136.2,114.9,97.5,83.1,71.2,61.2,52.8,45.8
48330,25780,13300,7121,4001,2328,13210,10166.6,6120.7,3840.6,2502.1,1677.4,1157.5,816.4,588.2,431.1,321.1,241.2,184.7,143.2,112.2,88.8,71,57.2,383.1,313.8,258.8,214.8,179.4,150.5,127.1,107.8,91.9,78.7,67.7,58.5,50.7
51810,28340,14730,7888,4407,2568,12340,11464.5,6902.1,4330.8,2821.5,1891.5,1305.3,920.6,663.3,486.2,362.1,271.1,207.6,160.9,126.1,99.8,79.8,64.3,52.2,344.9,284.5,236.2,197.4,165.6,139.8,118.7,101.2,86.7,74.6,64.4,55.8
55420,33090,17270,9235,5245,2989,1801,12805.6,7709.5,4837.5,3151.6,2112.8,1458,1028.3,740.9,543,404.4,303.3,232.3,180,141.1,111.7,89.2,71.9,58.4,47.8,311.6,258.7,216.2,181.4,153.3,130.1,111,95.1,81.8,70.7,61.3
59430,36060,18690,9997,5920,3159,1968,12165.4,8569,5376.8,3503,2348.3,1620.5,1143,823.5,603.6,449.5,337.7,258.6,200.5,157.1,124.3,99.4,80.1,65.1,53.2,43.9,282.3,236,198.1,167.3,142.1,121.2,103.9,89.4,77.2,67
64040,40140,21710,11700,6548,3717,2237,9690.8,9506.7,5965.1,3886.3,2605.3,1797.9,1268,913.6,669.6,498.7,374.4,286.8,222.3,174.2,137.9,110.2,88.8,72.2,59,48.7,40.4,256.6,215.4,182.1,154.6,131.9,113.1,97.3,84.1,72.9
63410,42030,23330,12710,7086,4072,2450,2277.4,8985.8,6602.5,4301.5,2883.7,1990,1403.5,1011.2,741.2,552,413.6,316.7,245.5,192.4,152.3,121.7,98.1,79.7,65.2,53.7,44.6,37.2,233.6,197.4,167.7,143.1,122.7,105.6,91.3,79.2
57880,45050,25520,14040,7867,4539,2737,2498.6,9871.3,7239.9,4716.7,3162,2182.1,1539,1108.8,812.7,605.2,455.1,348.5,270.2,211.7,167.6,133.9,107.9,87.7,71.8,59.1,49,40.9,34.3,213.4,181.4,154.8,132.7,114.3,98.8,85.7
52530,44450,27900,15630,8805,5081,3067,2734.8,1685.5,6758.4,5149.2,3454.3,2381.3,1681,1209.5,886.9,660.4,499.1,382.2,296.3,232.1,183.7,146.8,118.4,96.2,78.7,64.8,53.8,44.9,37.6,31.7,195.6,167,143.2,123.3,106.6,92.5
42770,45600,30210,17000,9633,5585,3373,2986.6,1840.7,7387.7,5628.6,3775.9,2603,1837.5,1322.1,969.5,721.9,545.5,417.8,323.9,253.7,200.9,160.5,129.4,105.1,86,70.9,58.8,49.1,41.1,34.7,29.4,25.1,154,132.7,114.7,99.6
30710,42700,32550,18760,10710,6259,3784,3254.7,2005.9,1287.9,5242.9,4115,2836.8,2002.6,1440.9,1056.6,786.7,594.5,455.3,352.9,276.5,218.9,174.9,141,114.6,93.7,77.3,64.1,53.5,44.8,37.8,32,27.3,23.4,142.4,123.1,106.9
11600,40200,33280,20690,11890,6960,4212,3539.7,2181.6,1400.7,5697.6,4472,3082.8,2176.3,1565.9,1148.2,855,646.1,494.8,383.6,300.5,237.9,190.1,153.2,124.5,101.9,84,69.6,58.1,48.7,41.1,34.8,29.7,25.4,21.8,131.9,114.5
3199,35880,35520,21960,12820,7551,4610,3842.4,2368.1,1520.4,1010.5,4142.6,3341.3,2358.7,1697.1,1244.5,926.7,700.2,536.3,415.7,325.7,257.8,206,166.1,134.9,110.4,91,75.5,63,52.8,44.5,37.7,32.2,27.5,23.6,20.4,122.4
3708,27340,35310,23310,13760,8210,5025,4163.4,2565.9,1647.4,1094.9,4478.7,3612.3,2550.1,1834.8,1345.4,1001.8,757,579.8,449.4,352.1,278.7,222.7,179.6,145.9,119.4,98.4,81.6,68.1,57.1,48.1,40.8,34.8,29.7,25.6,22.1,19.1
4316,30000,31380,23840,15140,9049,5565,4503.3,2775.4,1782,1184.3,809.8,3330,2750.4,1979,1451.1,1080.5,816.5,625.3,484.7,379.8,300.6,240.2,193.7,157.3,128.7,106.1,88,73.4,61.5,51.9,44,37.5,32.1,27.6,23.8,20.6
4714,38410,31130,25030,16140,9743,6035,4863,2997.1,1924.3,1278.9,874.4,3583.5,2959.8,2129.6,1561.6,1162.8,878.7,672.9,521.6,408.7,323.5,258.5,208.4,169.3,138.5,114.2,94.7,79,66.2,55.9,47.4,40.4,34.5,29.7,25.6,22.2
5100,4417,33990,27190,17850,10770,6676,5243.1,3231.4,2074.7,1378.9,942.8,661.5,2716.6,2286.9,1676.9,1248.7,943.6,722.6,560.2,438.9,347.4,277.6,223.8,181.8,148.8,122.6,101.7,84.9,71.1,60,50.9,43.3,37.1,31.9,27.5,23.8
5124,4717,32420,23220,18660,11360,7087,5644.4,3478.7,2233.5,1484.4,1014.9,712.2,2062.2,2421.1,1777,1324.4,1001.7,767.8,595.6,467,370,295.9,238.7,194,158.9,131,108.7,90.8,76.1,64.2,54.5,46.4,39.8,34.2,29.5,25.6
5489,5053,28960,23310,18120,11850,7448,6067.6,3739.5,2400.9,1595.7,1091,765.6,549.5,2211,1898.9,1415.4,1070.6,820.6,636.7,499.2,395.5,316.3,255.2,207.4,169.9,140.1,116.2,97.1,81.4,68.7,58.3,49.7,42.5,36.6,31.6,27.4
5297,5583,4240,25180,19680,12960,8130,6513.5,4014.3,2577.4,1713,1171.2,821.8,589.8,1691.9,2024.6,1509.3,1141.7,875.2,679.1,532.6,422,337.5,272.3,221.4,181.3,149.5,124.1,103.6,86.9,73.3,62.2,53,45.4,39.1,33.7,29.2
5410,5977,4634,26490,19670,13920,8779,6982.8,4303.6,2763.1,1836.4,1255.6,881,632.3,462.2,1841.1,1606,1215.1,931.6,723,567,449.3,359.4,290,235.8,193.1,159.3,132.2,110.4,92.6,78.2,66.3,56.5,48.4,41.6,35.9,31.1
6070,6204,5250,26150,18330,14800,9400,7476.4,4607.8,2958.4,1966.2,1344.3,943.3,677,494.8,1403.2,1705.6,1290.6,989.7,768.1,602.5,477.5,382,308.3,250.7,205.3,169.4,140.6,117.4,98.5,83.2,70.6,60.2,51.5,44.3,38.3,33.2
5880,6462,5507,3900,19260,14730,10010,7995,4927.4,3163.6,2102.6,1437.6,1008.7,724,529.2,393.8,1545.2,1368.3,1049.4,814.7,639.2,506.6,405.3,327.2,266.1,218,179.8,149.3,124.7,104.6,88.3,75,63.9,54.7,47.1,40.7,35.2
5853,6567,5793,4152,20190,14870,10440,8539.5,5263,3379.1,2245.8,1535.5,1077.4,773.3,565.2,420.6,1173.6,1448.2,1110.9,862.6,676.8,536.6,429.4,346.6,282,231,190.6,158.3,132.2,110.9,93.7,79.5,67.8,58.1,50,43.2,37.4
5088,6732,6135,4476,22220,15970,11070,9110.7,5615,3605.1,2396.1,1638.2,1149.5,825.1,603,448.8,338.9,1307.8,1174,911.8,715.6,567.4,454.2,366.7,298.3,244.5,201.8,167.5,140,117.5,99.2,84.2,71.8,61.5,52.9,45.7,39.6
6315,6771,6332,4760,23090,13760,10850,9812.7,5984.1,3842,2553.5,1745.9,1225.1,879.3,642.6,478.2,361.2,990.2,1238.8,962.3,755.4,599.1,479.6,387.3,315.2,258.3,213.2,177.1,148,124.2,104.9,89.1,76,65.1,56,48.4,42
7486,6848,6601,5015,3418,14680,11300,8910.9,6370.6,4090.2,2718.5,1858.7,1304.2,936.1,684.2,509.1,384.5,294.4,1115.5,1014.1,796.3,631.7,505.8,408.5,332.5,272.6,225,187,156.3,131.2,110.8,94.1,80.3,68.8,59.2,51.2,44.4
4206,6756,6666,5148,3566,16400,11430,9476.9,6775.2,4350,2891.1,1976.7,1387,995.5,727.6,541.5,408.9,313.1,842.3,1067.1,838.1,665,532.7,430.3,350.3,287.3,237.2,197.1,164.8,138.3,116.9,99.3,84.7,72.6,62.5,54,46.8
6349,5880,7094,5613,3906,17240,10170,10068.8,7198.4,4621.7,3071.7,2100.2,1473.7,1057.7,773.1,575.3,434.4,332.7,258,958.5,881,699.3,560.2,452.7,368.6,302.3,249.7,207.5,173.5,145.7,123.2,104.6,89.3,76.5,65.9,56.9,49.4
12130,5895,7403,5990,4200,2848,10790,8855.4,6586.8,4905.7,3260.5,2229.2,1564.2,1122.7,820.6,610.6,461.1,353.1,273.9,722.1,790.5,734.3,588.4,475.6,387.4,317.8,262.5,218.2,182.5,153.3,129.6,110.1,94,80.6,69.4,60,52
13840,5996,7650,6238,4443,3030,11500,9390.9,6985.2,5202.4,3457.6,2364,1658.8,1190.6,870.2,647.6,489,374.5,290.5,227.9,828.9,770.2,617.3,499.1,406.7,333.7,275.7,229.2,191.8,161.1,136.2,115.8,98.8,84.8,73,63.1,54.8
11250,3677,7772,6306,4560,3140,11600,8593.4,7401,5512,3663.5,2504.8,1757.6,1261.5,922,686.1,518.1,396.8,307.8,241.5,623.1,689.6,646.9,523.2,426.4,349.9,289.2,240.5,201.3,169.1,143,121.6,103.8,89,76.7,66.3,57.6
5377,3826,7894,6410,4690,3277,12340,9097.2,7834.8,5835.2,3878.2,2651.6,1860.6,1335.4,976,726.3,548.5,420.1,325.8,255.6,202.6,721.6,677.2,547.8,446.5,366.6,303.1,252.1,211,177.3,150,127.6,108.9,93.5,80.5,69.6,60.5
8236,6811,8102,7254,5207,3584,2455,9622.4,6866.5,6172.1,4102.1,2804.7,1968,1412.5,1032.4,768.3,580.2,444.3,344.6,270.4,214.3,541.4,605.2,573,467.2,383.6,317.3,264,221,185.8,157.2,133.7,114.2,98,84.4,73,63.4
11630,8704,8909,7717,5503,3783,2592,10169.8,7257.1,5623.4,4335.5,2964.2,2079.9,1492.9,1091.1,812,613.2,469.6,364.2,285.8,226.5,181.3,453.7,598.7,488.3,401.1,331.8,276.1,231.2,194.4,164.5,140,119.6,102.6,88.5,76.6,66.5
14140,10390,9543,8026,5691,3909,2679,10739.8,6619,5938.6,4578.5,3130.4,2196.5,1576.5,1152.3,857.5,647.5,495.9,384.6,301.8,239.2,191.5,473.5,534.1,509.9,418.9,346.6,288.6,241.7,203.3,172.1,146.4,125.1,107.4,92.6,80.1,69.6
17060,12430,10530,8532,5964,4081,2796,10303.5,6984.7,6266.7,4831.5,3303.3,2317.9,1663.6,1215.9,904.9,683.3,523.3,405.9,318.5,252.4,202.1,163.2,399.8,531.9,437.1,361.8,301.3,252.4,212.4,179.8,153,130.8,112.3,96.9,83.8,72.8
19310,14560,11490,9101,6314,4284,2934,3348.2,7365.2,5475.3,5094.6,3483.3,2444.1,1754.3,1282.2,954.2,720.5,551.8,428,335.8,266.2,213.1,172.1,416.6,473.8,455.7,377.3,314.3,263.4,221.6,187.7,159.8,136.7,117.4,101.2,87.6,76.2
19830,15620,12190,9583,6627,4495,3080,3443.2,7760.8,5769.4,4627.8,3670.4,2575.4,1848.5,1351,1005.4,759.2,581.4,451,353.9,280.5,224.5,181.3,147.7,354.1,405.8,393.1,327.6,274.6,231.1,195.8,166.7,142.6,122.5,105.7,91.5,79.6
17850,14890,11970,9553,6641,4546,3120,3541.7,8172,5246.8,4873,3864.8,2711.9,1946.4,1422.6,1058.7,799.5,612.3,474.9,372.6,295.3,236.4,190.9,155.5,368.5,422.3,409.3,341.1,286,240.8,204.1,173.8,148.7,127.8,110.3,95.5,83
22710,18740,12410,10070,7444,4996,3393,3643.8,7817.9,5521.1,4248.7,4066.9,2853.7,2048.2,1497,1114,841.3,644.3,499.7,392.1,310.8,248.8,200.9,163.6,134.3,315.2,363.9,355,297.7,250.8,212.6,181.1,155,133.2,115,99.6,86.6
23970,20540,13590,11390,7877,5284,3572,3749.7,2480.4,5805.8,4467.9,3686.8,3000.9,2153.8,1574.2,1171.5,884.7,677.5,525.5,412.3,326.8,261.6,211.3,172.1,141.2,327.6,378.3,369.1,309.7,260.9,221.2,188.5,161.4,138.7,119.8,103.8,90.3
24170,21840,14530,11460,8340,5593,3758,3859.4,2552.9,6101.4,4055.2,3874.4,3153.6,2263.5,1654.3,1231.1,929.7,712,552.2,433.3,343.5,274.9,222,180.8,148.4,122.6,282,327.8,321.9,271.2,230,196.1,167.9,144.4,124.7,108.1,94
24930,23600,15720,12280,8915,5950,3999,3973,2628.1,6408,4259,4069.1,3312.1,2377.2,1737.5,1293,976.4,747.8,580,455.1,360.7,288.7,233.2,189.9,155.8,128.7,292.7,244.3,334.3,281.8,239.1,203.8,174.6,150.1,129.7,112.4,97.8
25350,24790,16930,13130,9561,6383,4269,4090.5,2705.8,6114.9,4470.3,3538.9,3476.4,2495.2,1823.7,1357.2,1024.9,784.9,608.7,477.7,378.6,303.1,244.8,199.4,163.6,135.1,112.4,253.5,296.5,292.5,248.3,211.7,181.4,156.1,134.8,116.9,101.8
25120,23180,17710,13770,10000,6682,4482,4212.2,2786.3,1908.6,4689.3,3712.3,3143.8,2617.4,1913.1,1423.7,1075.1,823.3,638.6,501.1,397.2,317.9,256.8,209.1,171.6,141.8,117.9,262.8,220.8,303.5,257.6,219.8,188.3,162.1,140.1,121.5,105.8
22070,21890,17410,13880,10270,6897,4624,4338.1,2869.6,1965.7,4916.3,3361.3,3295.9,2744.1,2005.6,1492.6,1127.1,863.2,669.5,525.3,416.4,333.3,269.2,219.3,179.9,148.6,123.6,272.3,228.8,269,267.2,228,195.4,168.2,145.4,126.2,109.9
19560,21640,18030,12910,10130,7227,4859,4468.3,2955.7,2024.7,5151.3,3522,2861.5,2875.3,2101.5,1563.9,1181,904.4,701.5,550.4,436.3,349.2,282.1,229.7,188.5,155.7,129.5,108.4,237,200.1,236.7,236.4,202.7,174.5,150.9,131,114.1
16510,20820,18390,13420,10560,7588,5128,4602.9,3044.8,2085.7,1471.5,3688.4,2996.6,2595.8,2200.8,1637.8,1236.8,947.2,734.6,576.4,456.9,365.7,295.4,240.6,197.4,163.1,135.6,113.5,245.4,207.2,245.2,245,210.1,180.9,156.5,135.9,118.4
13060,19660,18750,13880,10990,7928,5358,4742.1,3136.8,2148.7,1516,3860.6,3136.5,2717,2303.5,1714.2,1294.5,991.4,768.9,603.3,478.2,382.8,309.2,251.8,206.6,170.7,142,118.8,100,214.4,182.2,216.8,217.6,187.5,162.2,140.8,122.7
10290,17980,18710,14120,11290,8227,5568,4885.9,3231.9,2213.9,1561.9,4038.7,2833.9,2355.1,2409.8,1793.3,1354.2,1037.1,804.4,631.2,500.3,400.5,323.4,263.4,216.1,178.6,148.5,124.3,104.6,221.8,188.5,161.1,225.3,194.1,168,145.9,127.2
8420,16060,17060,14130,11330,8439,5757,5034.5,3330.3,2281.2,1609.5,3839.2,2963.1,2462.5,2172.2,1875.1,1416,1084.4,841.1,660,523.1,418.7,338.2,275.4,226,186.7,155.3,129.9,109.4,92.4,195,166.6,199.2,200.9,173.9,151.1,131.8
7152,14000,16440,14680,11700,8433,6109,5188,3431.8,2350.8,1658.5,1198.8,3096.7,2573.5,2270.1,1959.7,1479.9,1133.3,879,689.7,546.7,437.6,353.4,287.9,236.2,195.1,162.3,135.8,114.3,96.6,201.5,172.3,147.9,177.7,180,156.4,136.4
6058,11270,16050,15210,11340,8893,6452,5346.6,3536.7,2422.6,1709.2,1235.4,3234.8,2321.7,1964.8,2047,1545.8,1183.8,918.2,720.5,571.1,457.1,369.2,300.7,246.7,203.8,169.5,141.9,119.4,100.9,85.8,178,152.9,183.7,186.1,161.8,141.1
5812,8952,15210,15440,11760,9289,6762,5510.4,3645,2496.8,1761.6,1273.2,3377.4,2424.1,2051.4,1842.5,1614,1236,958.7,752.2,596.2,477.3,385.5,314,257.6,212.8,177,148.1,124.7,105.4,89.6,183.8,157.9,136.2,164.4,167.3,146
4185,6180,14430,15920,12440,9732,7184,5679.4,3756.9,2573.4,1815.6,1312.3,969.8,2529.8,2140.9,1922.8,1684.4,1289.9,1000.5,785,622.2,498.1,402.3,327.7,268.8,222.1,184.7,154.6,130.1,109.9,93.5,79.9,163.1,140.7,121.9,172.9,150.9
5616,4885,13030,14260,12210,9690,7304,5854,3872.3,2652.5,1871.4,1352.6,999.6,2639,2233.3,1661.9,1514.7,1345.6,1043.6,818.9,649.1,519.6,419.7,341.8,280.4,231.7,192.7,161.2,135.7,114.7,97.5,83.4,71.6,145.3,125.9,152.6,155.9
6404,4265,11350,14020,12470,9039,7122,6034.1,3991.5,2734.2,1929,1394.3,1030.3,2751.6,2011.1,1732.9,1579.3,1403,1088.2,853.9,676.8,541.7,437.6,356.4,292.4,241.6,200.9,168.1,141.5,119.6,101.7,86.9,74.6,149.9,130,113.1,137.6
6740,3136,9533,13810,12690,9285,7380,6220,4114.4,2818.4,1988.4,1437.2,1062.1,2607.2,2096,1806.1,1363.9,1462.2,1134.1,889.9,705.4,564.6,456,371.4,304.7,251.8,209.4,175.2,147.5,124.6,106,90.6,77.8,67,134.1,116.7,142.1
4792,2580,8243,13680,13450,9749,7738,6411.8,4241.3,2905.3,2049.8,1481.5,1094.8,824.8,2183.6,1881.5,1420.8,1313.2,1181.5,927.1,734.9,588.2,475.1,386.9,317.5,262.3,218.1,182.5,153.6,129.8,110.4,94.4,81,69.8,138.3,120.4,105.2
8273,2238,6583,13310,12530,10290,8187,6609.7,4372.2,2995,2113,1527.2,1128.6,850.3,2273.9,1692.2,1479.6,1367.6,1230.4,965.4,765.2,612.5,494.7,403,330.6,273.1,227.2,190.1,160,135.2,115,98.3,84.4,72.7,63,124.2,108.5
6949,2429,4173,12260,11760,10240,8316,6813.8,4507.2,3087.4,2178.3,1574.4,1163.4,876.5,2152,1761.5,1540.2,1179.5,1280.8,1005,796.6,637.6,515,419.4,344.1,284.3,236.5,197.9,166.5,140.8,119.7,102.3,87.8,75.7,65.5,128,111.9
7222,2617,3058,11110,11890,10630,7582,7024.3,4646.5,3182.8,2245.6,1623,1199.4,903.6,691.4,1832.9,1602.6,1227.3,1148.9,1045.7,828.9,663.5,535.9,436.4,358.1,295.8,246.1,205.9,173.3,146.5,124.6,106.4,91.4,78.8,68.2,59.2,115.3
7081,2667,2444,9201,11870,10560,7779,7241.4,4790.1,3281.2,2315,1673.2,1236.5,931.5,712.8,1906.5,1439.7,1276.6,1195,1087.7,862.1,690.1,557.4,454,372.5,307.7,255.9,214.1,180.2,152.3,129.6,110.7,95,81.9,70.9,61.6,118.8
8693,1588,2630,7989,11680,10320,7910,7465.2,4938.1,3382.6,2386.5,1724.9,1274.7,960.3,734.8,1802.1,1496.9,1327.3,1029.5,974.9,896.4,717.5,579.5,472,387.3,319.9,266.1,222.7,187.4,158.4,134.7,115.1,98.8,85.2,73.7,64.1,55.9
9008,1879,2120,6293,11300,8942,7886,7696,5090.8,3487.2,2460.3,1778.2,1314.1,990,757.5,588.6,1555.8,1379.5,1070,1013.3,931.7,745.7,602.3,490.6,402.5,332.5,276.6,231.4,194.8,164.6,140,119.7,102.7,88.5,76.6,66.6,58.1
11800,2104,2391,3461,11510,9533,8399,7933.8,5248.1,3595,2536.3,1833.2,1354.7,1020.6,780.9,606.8,1616.4,1237.9,1111.7,872.3,968,774.8,625.8,509.7,418.2,345.5,287.3,240.4,202.4,171,145.5,124.3,106.7,92,79.6,69.2,60.3
10560,2247,2317,2417,11060,9492,8420,8179,5410.3,3706,2614.7,1889.9,1396.6,1052.1,805.1,625.5,1526.3,1285.7,1154.6,906,866.7,804.7,650,529.4,434.3,358.8,298.4,249.7,210.2,177.6,151.1,129.1,110.8,95.5,82.7,71.9,62.7
13890,2478,2431,2654,9825,9836,8658,8431.7,5577.4,3820.5,2695.5,1948.2,1439.7,1084.7,829.9,644.9,1584.6,1334.8,1198.7,940.6,899.8,835.5,674.8,549.6,450.9,372.5,309.9,259.3,218.2,184.4,156.8,134,115.1,99.2,85.9,74.6,65.1
15800,2936,2416,2770,6381,10270,8398,8692.1,5749.7,3938.5,2778.7,2008.4,1484.2,1118.1,855.6,664.8,523,1385.4,1074.5,976.2,773.8,747.5,700.4,570.4,468,386.7,321.6,269.1,226.5,191.4,162.8,139.1,119.4,103,89.1,77.4,67.5
20000,3000,2500,2800,6500,10500,8500,8960.3,5927.1,4060.1,2864.5,2070.4,1530,1152.7,882,685.3,539.2,1306.8,1114.9,1012.9,802.8,775.6,726.7,591.8,485.6,401.2,333.7,279.2,235,198.6,168.9,144.3,123.9,106.8,92.5,80.3,70.1
